record_date,branch_name,total_patient_tally,item_name,beginning_stock,quantity_used,stock_received,ending_stock,animal_bite_cases,vaccinations_administered,minimum_stock_level
29/01/2026,Cainta,47,ERIG,18.9,1.9,0.0,17.0,15,18,50
29/01/2026,Cainta,47,HRIG,5.6,0.9,0.0,4.7,18,20,50
29/01/2026,Cainta,47,"ATS 1,500 ""IU""",23.8,0.9,0.0,22.9,18,24,50
29/01/2026,Cainta,47,"ATS 3000 ""IU""",30.6,0.9,0.0,29.7,20,18,50
29/01/2026,Cainta,47,"ATS 5,000 ""IU""",6.1,0.9,0.0,5.2,15,14,50
29/01/2026,Cainta,47,HTIG,5.5,0.5,0.0,5.0,15,21,50
29/01/2026,Cainta,47,TOXOID BETT,1542.0,4.3,124.6,1662.3,22,19,50
29/01/2026,Cainta,47,TOXOID ABHAYTOX,117.9,1.0,0.0,116.9,14,17,50
29/01/2026,Cainta,47,PPD,16.1,0.2,0.0,15.9,25,21,50
29/01/2026,Cainta,47,HEPA B,52.8,0.9,0.0,51.9,29,25,50
29/01/2026,Cainta,47,HEPA BIG,18.9,0.9,0.0,18.0,20,23,50
29/01/2026,Cainta,47,FLU,9.8,0.5,10.9,20.2,29,33,50
29/01/2026,Cainta,47,AMOXICILLIN 500MG,1316.2,10.9,0.0,1305.3,14,16,140
29/01/2026,Cainta,47,CEFALEXIN 500 MG,2699.3,10.9,0.0,2688.4,13,14,100
29/01/2026,Cainta,47,MEFENAMIC 500 MG,2664.3,11.8,0.0,2652.5,25,31,120
29/01/2026,Cainta,47,INSULIN,1318.8,15.1,0.0,1303.7,26,36,150
29/01/2026,Cainta,47,1CC/3CC,1075.1,4.9,0.0,1070.2,28,27,50
29/01/2026,Cainta,47,5CC/10CC,1210.6,4.5,0.0,1206.1,13,13,50
29/01/2026,Cainta,47,CETIRIZINE,2682.4,9.9,0.0,2672.5,26,26,100
29/01/2026,Cainta,47,G23,749.2,2.3,0.0,746.9,19,24,50
29/01/2026,Cainta,47,G27,773.5,2.4,72.3,843.4,17,17,50
29/01/2026,Cainta,47,GAUZE PAD,222.6,4.2,0.0,218.4,15,18,50
29/01/2026,Cainta,47,COTTON BALLS,2645.5,23.0,0.0,2622.5,30,32,240
29/01/2026,Cainta,47,BETADINE,2.1,0.2,0.0,1.9,13,15,50
29/01/2026,Cainta,47,ALCOHOL,8.2,0.2,0.0,8.0,27,35,50
29/01/2026,Cainta,47,FACEMASK,572.7,9.9,0.0,562.8,24,27,100
29/01/2026,Cainta,47,GLOVES,1022.4,8.8,0.0,1013.6,26,28,100
29/01/2026,Cainta,47,MICROPRE,146.0,2.3,0.0,143.7,25,24,50
29/01/2026,Cainta,47,STERILE WATER,76.9,1.4,0.0,75.5,28,31,50
29/01/2026,Cainta,47,REF THERMOMETER,6.0,0.5,0.0,5.5,15,14,50
29/01/2026,Cainta,47,ACRYLIC CONTAINERS,35.4,0.9,0.0,34.5,12,16,50
29/01/2026,Cainta,47,COOLER,6.9,0.2,0.0,6.7,23,24,50
29/01/2026,Cainta,47,KIDNEY BASIN,4.0,0.9,0.0,3.1,18,16,50
29/01/2026,Cainta,47,WEIGHING SCALE,14.8,0.2,0.0,14.6,14,13,50
29/01/2026,Cainta,47,FORCEPS,3.3,0.9,0.0,2.4,15,17,50
29/01/2026,Cainta,47,BETADINE CONTAINER,11.0,0.5,0.0,10.5,18,24,50
29/01/2026,Cainta,47,ALCOHOL PUMP CONTAINER,6.7,0.5,0.0,6.2,13,13,50
30/01/2026,Cainta,26,SPEEDA,1247.9,3.9,0.0,1244.0,7,7,70
30/01/2026,Cainta,26,ABHAYRAB,147.8,1.4,0.0,146.4,16,17,50
30/01/2026,Cainta,26,VAXIRAB,95.9,1.3,0.0,94.6,10,14,50
30/01/2026,Cainta,26,CHIRORAB,48.7,1.3,0.0,47.4,17,22,50
30/01/2026,Cainta,26,ERIG,17.0,1.0,0.0,16.0,17,15,50
30/01/2026,Cainta,26,HRIG,4.7,0.5,0.0,4.2,8,9,50
30/01/2026,Cainta,26,"ATS 1,500 ""IU""",22.9,0.5,0.0,22.4,14,18,50
30/01/2026,Cainta,26,"ATS 3000 ""IU""",29.7,0.5,0.0,29.2,13,16,50
30/01/2026,Cainta,26,"ATS 5,000 ""IU""",5.2,0.5,0.0,4.7,14,15,50
30/01/2026,Cainta,26,HTIG,5.0,0.3,0.0,4.7,8,10,50
30/01/2026,Cainta,26,TOXOID BETT,1662.3,2.6,100.7,1760.4,8,9,50
30/01/2026,Cainta,26,TOXOID ABHAYTOX,116.9,0.5,0.0,116.4,7,6,50
30/01/2026,Cainta,26,PPD,15.9,0.1,0.0,15.8,13,11,50
30/01/2026,Cainta,26,HEPA B,51.9,0.5,0.0,51.4,17,17,50
30/01/2026,Cainta,26,HEPA BIG,18.0,0.5,0.0,17.5,13,11,50
30/01/2026,Cainta,26,FLU,20.2,0.3,0.0,19.9,14,15,50
30/01/2026,Cainta,26,AMOXICILLIN 500MG,1305.3,8.8,0.0,1296.5,17,22,140
30/01/2026,Cainta,26,CEFALEXIN 500 MG,2688.4,4.7,0.0,2683.7,14,18,100
30/01/2026,Cainta,26,MEFENAMIC 500 MG,2652.5,5.9,0.0,2646.6,7,6,120
30/01/2026,Cainta,26,INSULIN,1303.7,6.3,0.0,1297.4,16,13,150
30/01/2026,Cainta,26,1CC/3CC,1070.2,2.5,0.0,1067.7,10,12,50
30/01/2026,Cainta,26,5CC/10CC,1206.1,2.7,160.4,1363.8,7,8,50
30/01/2026,Cainta,26,CETIRIZINE,2672.5,5.5,0.0,2667.0,12,11,100
30/01/2026,Cainta,26,G23,746.9,1.3,0.0,745.6,16,21,50
30/01/2026,Cainta,26,G27,843.4,1.3,0.0,842.1,9,8,50
30/01/2026,Cainta,26,GAUZE PAD,218.4,2.5,0.0,215.9,12,10,50
30/01/2026,Cainta,26,COTTON BALLS,2622.5,12.2,0.0,2610.3,8,10,240
30/01/2026,Cainta,26,BETADINE,1.9,0.1,0.0,1.8,7,8,50
30/01/2026,Cainta,26,ALCOHOL,8.0,0.1,0.0,7.9,7,7,50
30/01/2026,Cainta,26,FACEMASK,562.8,4.6,0.0,558.2,14,17,100
30/01/2026,Cainta,26,GLOVES,1013.6,5.7,0.0,1007.9,15,20,100
30/01/2026,Cainta,26,MICROPRE,143.7,1.3,0.0,142.4,8,7,50
30/01/2026,Cainta,26,STERILE WATER,75.5,0.8,0.0,74.7,9,11,50
30/01/2026,Cainta,26,REF THERMOMETER,5.5,0.3,0.0,5.2,9,8,50
30/01/2026,Cainta,26,ACRYLIC CONTAINERS,34.5,0.5,0.0,34.0,7,8,50
30/01/2026,Cainta,26,COOLER,6.7,0.1,0.0,6.6,12,13,50
30/01/2026,Cainta,26,KIDNEY BASIN,3.1,0.5,0.0,2.6,14,14,50
30/01/2026,Cainta,26,WEIGHING SCALE,14.6,0.1,0.0,14.5,13,12,50
30/01/2026,Cainta,26,FORCEPS,2.4,0.5,0.0,1.9,11,14,50
30/01/2026,Cainta,26,BETADINE CONTAINER,10.5,0.3,0.0,10.2,12,12,50
30/01/2026,Cainta,26,ALCOHOL PUMP CONTAINER,6.2,0.3,0.0,5.9,7,9,50
31/01/2026,Cainta,48,SPEEDA,1244.0,7.0,0.0,1237.0,15,15,70
31/01/2026,Cainta,48,ABHAYRAB,146.4,2.4,0.0,144.0,30,39,50
31/01/2026,Cainta,48,VAXIRAB,94.6,2.4,0.0,92.2,27,30,50
31/01/2026,Cainta,48,CHIRORAB,47.4,2.4,0.0,45.0,30,31,50
31/01/2026,Cainta,48,ERIG,16.0,1.9,0.0,14.1,30,37,50
31/01/2026,Cainta,48,HRIG,4.2,1.0,0.0,3.2,24,31,50
31/01/2026,Cainta,48,"ATS 1,500 ""IU""",22.4,1.0,0.0,21.4,30,33,50
31/01/2026,Cainta,48,"ATS 3000 ""IU""",29.2,1.0,0.0,28.2,20,21,50
31/01/2026,Cainta,48,"ATS 5,000 ""IU""",4.7,1.0,0.0,3.7,12,14,50
31/01/2026,Cainta,48,HTIG,4.7,0.5,0.0,4.2,13,15,50
31/01/2026,Cainta,48,TOXOID BETT,1760.4,5.0,0.0,1755.4,14,15,50
31/01/2026,Cainta,48,TOXOID ABHAYTOX,116.4,1.0,0.0,115.4,14,18,50
31/01/2026,Cainta,48,PPD,15.8,0.2,0.0,15.6,19,20,50
31/01/2026,Cainta,48,HEPA B,51.4,0.9,0.0,50.5,25,27,50
31/01/2026,Cainta,48,HEPA BIG,17.5,1.0,0.0,16.5,27,31,50
31/01/2026,Cainta,48,FLU,19.9,0.5,0.0,19.4,23,32,50
31/01/2026,Cainta,48,AMOXICILLIN 500MG,1296.5,16.1,0.0,1280.4,15,14,140
31/01/2026,Cainta,48,CEFALEXIN 500 MG,2683.7,11.5,0.0,2672.2,26,24,100
31/01/2026,Cainta,48,MEFENAMIC 500 MG,2646.6,9.8,0.0,2636.8,19,17,120
31/01/2026,Cainta,48,INSULIN,1297.4,13.3,0.0,1284.1,12,15,150
31/01/2026,Cainta,48,1CC/3CC,1067.7,4.6,0.0,1063.1,17,18,50
31/01/2026,Cainta,48,5CC/10CC,1363.8,5.0,0.0,1358.8,18,19,50
31/01/2026,Cainta,48,CETIRIZINE,2667.0,8.6,0.0,2658.4,17,16,100
31/01/2026,Cainta,48,G23,745.6,2.5,0.0,743.1,28,37,50
31/01/2026,Cainta,48,G27,842.1,2.5,0.0,839.6,27,29,50
31/01/2026,Cainta,48,GAUZE PAD,215.9,5.0,0.0,210.9,25,29,50
31/01/2026,Cainta,48,COTTON BALLS,2610.3,25.4,0.0,2584.9,15,13,240
31/01/2026,Cainta,48,BETADINE,1.8,0.2,0.0,1.6,28,24,50
31/01/2026,Cainta,48,ALCOHOL,7.9,0.2,0.0,7.7,25,21,50
31/01/2026,Cainta,48,FACEMASK,558.2,10.9,0.0,547.3,16,16,100
31/01/2026,Cainta,48,GLOVES,1007.9,10.4,0.0,997.5,24,26,100
31/01/2026,Cainta,48,MICROPRE,142.4,2.4,0.0,140.0,21,20,50
31/01/2026,Cainta,48,STERILE WATER,74.7,1.4,0.0,73.3,20,20,50
31/01/2026,Cainta,48,REF THERMOMETER,5.2,0.5,0.0,4.7,14,11,50
31/01/2026,Cainta,48,ACRYLIC CONTAINERS,34.0,0.9,0.0,33.1,22,22,50
31/01/2026,Cainta,48,COOLER,6.6,0.2,0.0,6.4,14,12,50
31/01/2026,Cainta,48,KIDNEY BASIN,2.6,0.9,0.0,1.7,15,13,50
31/01/2026,Cainta,48,WEIGHING SCALE,14.5,0.2,0.0,14.3,15,12,50
31/01/2026,Cainta,48,FORCEPS,1.9,1.0,0.0,0.9,30,37,50
31/01/2026,Cainta,48,BETADINE CONTAINER,10.2,0.5,0.0,9.7,17,23,50
31/01/2026,Cainta,48,ALCOHOL PUMP CONTAINER,5.9,0.5,0.0,5.4,19,22,50
01/02/2026,Cainta,41,SPEEDA,1237.0,6.6,0.0,1230.4,16,14,70
01/02/2026,Cainta,41,ABHAYRAB,144.0,2.1,0.0,141.9,25,35,50
01/02/2026,Cainta,41,VAXIRAB,92.2,2.2,41.4,131.4,19,26,50
01/02/2026,Cainta,41,CHIRORAB,45.0,1.9,0.0,43.1,25,27,50
01/02/2026,Cainta,41,ERIG,14.1,1.7,0.0,12.4,15,13,50
01/02/2026,Cainta,41,HRIG,3.2,0.8,0.0,2.4,12,15,50
01/02/2026,Cainta,41,"ATS 1,500 ""IU""",21.4,0.8,0.0,20.6,19,26,50
01/02/2026,Cainta,41,"ATS 3000 ""IU""",28.2,0.8,0.0,27.4,16,20,50
01/02/2026,Cainta,41,"ATS 5,000 ""IU""",3.7,0.8,0.0,2.9,23,27,50
01/02/2026,Cainta,41,HTIG,4.2,0.4,0.0,3.8,25,29,50
01/02/2026,Cainta,41,TOXOID BETT,1755.4,3.7,0.0,1751.7,18,25,50
01/02/2026,Cainta,41,TOXOID ABHAYTOX,115.4,0.8,0.0,114.6,26,22,50
01/02/2026,Cainta,41,PPD,15.6,0.2,0.0,15.4,19,17,50
01/02/2026,Cainta,41,HEPA B,50.5,0.8,0.0,49.7,15,19,50
01/02/2026,Cainta,41,HEPA BIG,16.5,0.8,0.0,15.7,18,16,50
01/02/2026,Cainta,41,FLU,19.4,0.4,0.0,19.0,11,11,50
01/02/2026,Cainta,41,AMOXICILLIN 500MG,1280.4,12.6,0.0,1267.8,23,22,140
01/02/2026,Cainta,41,CEFALEXIN 500 MG,2672.2,7.5,214.5,2879.2,12,11,100
01/02/2026,Cainta,41,MEFENAMIC 500 MG,2636.8,9.4,0.0,2627.4,15,12,120
01/02/2026,Cainta,41,INSULIN,1284.1,14.7,0.0,1269.4,20,23,150
01/02/2026,Cainta,41,1CC/3CC,1063.1,4.4,0.0,1058.7,11,11,50
01/02/2026,Cainta,41,5CC/10CC,1358.8,4.1,0.0,1354.7,12,14,50
01/02/2026,Cainta,41,CETIRIZINE,2658.4,8.2,248.7,2898.9,22,22,100
01/02/2026,Cainta,41,G23,743.1,2.0,0.0,741.1,11,15,50
01/02/2026,Cainta,41,G27,839.6,2.1,0.0,837.5,18,21,50
01/02/2026,Cainta,41,GAUZE PAD,210.9,4.2,0.0,206.7,16,22,50
01/02/2026,Cainta,41,COTTON BALLS,2584.9,30.2,0.0,2554.7,14,14,240
01/02/2026,Cainta,41,BETADINE,1.6,0.2,0.0,1.4,13,10,50
01/02/2026,Cainta,41,ALCOHOL,7.7,0.2,0.0,7.5,23,29,50
01/02/2026,Cainta,41,FACEMASK,547.3,8.4,0.0,538.9,26,34,100
01/02/2026,Cainta,41,GLOVES,997.5,8.7,0.0,988.8,13,11,100
01/02/2026,Cainta,41,MICROPRE,140.0,2.0,0.0,138.0,26,31,50
01/02/2026,Cainta,41,STERILE WATER,73.3,1.2,0.0,72.1,20,24,50
01/02/2026,Cainta,41,REF THERMOMETER,4.7,0.4,0.0,4.3,21,19,50
01/02/2026,Cainta,41,ACRYLIC CONTAINERS,33.1,0.8,0.0,32.3,22,25,50
01/02/2026,Cainta,41,COOLER,6.4,0.2,0.0,6.2,22,21,50
01/02/2026,Cainta,41,KIDNEY BASIN,1.7,0.8,0.0,0.9,24,19,50
01/02/2026,Cainta,41,WEIGHING SCALE,14.3,0.2,0.0,14.1,18,24,50
01/02/2026,Cainta,41,FORCEPS,0.9,0.8,0.0,0.1,19,21,50
01/02/2026,Cainta,41,BETADINE CONTAINER,9.7,0.4,0.0,9.3,16,20,50
01/02/2026,Cainta,41,ALCOHOL PUMP CONTAINER,5.4,0.4,0.0,5.0,12,15,50
02/02/2026,Cainta,20,SPEEDA,1230.4,2.8,0.0,1227.6,10,14,70
02/02/2026,Cainta,20,ABHAYRAB,141.9,1.0,0.0,140.9,5,5,50
02/02/2026,Cainta,20,VAXIRAB,131.4,0.9,0.0,130.5,7,7,50
02/02/2026,Cainta,20,CHIRORAB,43.1,1.0,0.0,42.1,6,6,50
02/02/2026,Cainta,20,ERIG,12.4,0.8,0.0,11.6,7,8,50
02/02/2026,Cainta,20,HRIG,2.4,0.4,0.0,2.0,10,11,50
02/02/2026,Cainta,20,"ATS 1,500 ""IU""",20.6,0.4,0.0,20.2,10,12,50
02/02/2026,Cainta,20,"ATS 3000 ""IU""",27.4,0.4,0.0,27.0,8,8,50
02/02/2026,Cainta,20,"ATS 5,000 ""IU""",2.9,0.4,0.0,2.5,6,5,50
02/02/2026,Cainta,20,HTIG,3.8,0.2,0.0,3.6,8,11,50
02/02/2026,Cainta,20,TOXOID BETT,1751.7,2.1,0.0,1749.6,8,10,50
02/02/2026,Cainta,20,TOXOID ABHAYTOX,114.6,0.4,47.3,161.5,11,11,50
02/02/2026,Cainta,20,PPD,15.4,0.1,0.0,15.3,10,12,50
02/02/2026,Cainta,20,HEPA B,49.7,0.4,0.0,49.3,9,10,50
02/02/2026,Cainta,20,HEPA BIG,15.7,0.4,0.0,15.3,9,11,50
02/02/2026,Cainta,20,FLU,19.0,0.2,0.0,18.8,13,13,50
02/02/2026,Cainta,20,AMOXICILLIN 500MG,1267.8,7.7,0.0,1260.1,11,12,140
02/02/2026,Cainta,20,CEFALEXIN 500 MG,2879.2,3.6,0.0,2875.6,9,8,100
02/02/2026,Cainta,20,MEFENAMIC 500 MG,2627.4,4.4,0.0,2623.0,9,8,120
02/02/2026,Cainta,20,INSULIN,1269.4,7.1,0.0,1262.3,5,6,150
02/02/2026,Cainta,20,1CC/3CC,1058.7,2.0,0.0,1056.7,13,13,50
02/02/2026,Cainta,20,5CC/10CC,1354.7,1.9,125.8,1478.6,8,7,50
02/02/2026,Cainta,20,CETIRIZINE,2898.9,4.1,0.0,2894.8,7,6,100
02/02/2026,Cainta,20,G23,741.1,1.0,0.0,740.1,13,14,50
02/02/2026,Cainta,20,G27,837.5,1.0,72.1,908.6,11,14,50
02/02/2026,Cainta,20,GAUZE PAD,206.7,2.1,0.0,204.6,5,5,50
02/02/2026,Cainta,20,COTTON BALLS,2554.7,11.1,0.0,2543.6,5,6,240
02/02/2026,Cainta,20,BETADINE,1.4,0.1,0.0,1.3,5,7,50
02/02/2026,Cainta,20,ALCOHOL,7.5,0.1,0.0,7.4,10,10,50
02/02/2026,Cainta,20,FACEMASK,538.9,4.0,0.0,534.9,6,8,100
02/02/2026,Cainta,20,GLOVES,988.8,3.6,0.0,985.2,12,11,100
02/02/2026,Cainta,20,MICROPRE,138.0,1.0,0.0,137.0,12,13,50
02/02/2026,Cainta,20,STERILE WATER,72.1,0.6,0.0,71.5,9,8,50
02/02/2026,Cainta,20,REF THERMOMETER,4.3,0.2,0.0,4.1,10,8,50
02/02/2026,Cainta,20,ACRYLIC CONTAINERS,32.3,0.4,23.4,55.3,7,6,50
02/02/2026,Cainta,20,COOLER,6.2,0.1,0.0,6.1,6,5,50
02/02/2026,Cainta,20,KIDNEY BASIN,0.9,0.4,0.0,0.5,11,14,50
02/02/2026,Cainta,20,WEIGHING SCALE,14.1,0.1,0.0,14.0,6,7,50
02/02/2026,Cainta,20,FORCEPS,0.1,0.4,6.3,6.0,6,8,50
02/02/2026,Cainta,20,BETADINE CONTAINER,9.3,0.2,0.0,9.1,7,8,50
02/02/2026,Cainta,20,ALCOHOL PUMP CONTAINER,5.0,0.2,0.0,4.8,5,6,50
03/02/2026,Cainta,19,SPEEDA,1227.6,2.7,0.0,1224.9,8,7,70
03/02/2026,Cainta,19,ABHAYRAB,140.9,0.9,0.0,140.0,10,11,50
03/02/2026,Cainta,19,VAXIRAB,130.5,1.0,0.0,129.5,11,11,50
03/02/2026,Cainta,19,CHIRORAB,42.1,1.0,0.0,41.1,9,12,50
03/02/2026,Cainta,19,ERIG,11.6,0.8,0.0,10.8,11,15,50
03/02/2026,Cainta,19,HRIG,2.0,0.4,0.0,1.6,8,7,50
03/02/2026,Cainta,19,"ATS 1,500 ""IU""",20.2,0.4,0.0,19.8,11,13,50
03/02/2026,Cainta,19,"ATS 3000 ""IU""",27.0,0.4,0.0,26.6,9,11,50
03/02/2026,Cainta,19,"ATS 5,000 ""IU""",2.5,0.4,28.0,30.1,6,7,50
03/02/2026,Cainta,19,HTIG,3.6,0.2,0.0,3.4,12,10,50
03/02/2026,Cainta,19,TOXOID BETT,1749.6,1.8,0.0,1747.8,7,8,50
03/02/2026,Cainta,19,TOXOID ABHAYTOX,161.5,0.4,0.0,161.1,5,6,50
03/02/2026,Cainta,19,PPD,15.3,0.1,0.0,15.2,7,7,50
03/02/2026,Cainta,19,HEPA B,49.3,0.4,0.0,48.9,8,9,50
03/02/2026,Cainta,19,HEPA BIG,15.3,0.4,0.0,14.9,7,6,50
03/02/2026,Cainta,19,FLU,18.8,0.2,10.7,29.3,9,12,50
03/02/2026,Cainta,19,AMOXICILLIN 500MG,1260.1,5.6,0.0,1254.5,11,10,140
03/02/2026,Cainta,19,CEFALEXIN 500 MG,2875.6,4.0,0.0,2871.6,7,6,100
03/02/2026,Cainta,19,MEFENAMIC 500 MG,2623.0,5.9,0.0,2617.1,9,9,120
03/02/2026,Cainta,19,INSULIN,1262.3,6.3,0.0,1256.0,7,9,150
03/02/2026,Cainta,19,1CC/3CC,1056.7,1.9,130.7,1185.5,11,13,50
03/02/2026,Cainta,19,5CC/10CC,1478.6,1.8,0.0,1476.8,6,5,50
03/02/2026,Cainta,19,CETIRIZINE,2894.8,4.3,0.0,2890.5,6,5,100
03/02/2026,Cainta,19,G23,740.1,0.9,0.0,739.2,9,11,50
03/02/2026,Cainta,19,G27,908.6,1.0,0.0,907.6,10,10,50
03/02/2026,Cainta,19,GAUZE PAD,204.6,1.9,0.0,202.7,11,9,50
03/02/2026,Cainta,19,COTTON BALLS,2543.6,13.1,0.0,2530.5,9,12,240
03/02/2026,Cainta,19,BETADINE,1.3,0.1,0.0,1.2,11,10,50
03/02/2026,Cainta,19,ALCOHOL,7.4,0.1,0.0,7.3,8,9,50
03/02/2026,Cainta,19,FACEMASK,534.9,3.6,0.0,531.3,5,5,100
03/02/2026,Cainta,19,GLOVES,985.2,3.7,58.1,1039.6,6,7,100
03/02/2026,Cainta,19,MICROPRE,137.0,1.0,0.0,136.0,5,6,50
03/02/2026,Cainta,19,STERILE WATER,71.5,0.6,0.0,70.9,7,7,50
03/02/2026,Cainta,19,REF THERMOMETER,4.1,0.2,0.0,3.9,9,11,50
03/02/2026,Cainta,19,ACRYLIC CONTAINERS,55.3,0.4,0.0,54.9,7,9,50
03/02/2026,Cainta,19,COOLER,6.1,0.1,0.0,6.0,9,12,50
03/02/2026,Cainta,19,KIDNEY BASIN,0.5,0.4,0.0,0.1,8,8,50
03/02/2026,Cainta,19,WEIGHING SCALE,14.0,0.1,0.0,13.9,10,11,50
03/02/2026,Cainta,19,FORCEPS,6.0,0.4,0.0,5.6,10,13,50
03/02/2026,Cainta,19,BETADINE CONTAINER,9.1,0.2,4.0,12.9,7,6,50
03/02/2026,Cainta,19,ALCOHOL PUMP CONTAINER,4.8,0.2,0.0,4.6,7,6,50
04/02/2026,Cainta,87,SPEEDA,1224.9,11.3,0.0,1213.6,42,39,70
04/02/2026,Cainta,87,ABHAYRAB,140.0,4.2,39.8,175.6,43,56,50
04/02/2026,Cainta,87,VAXIRAB,129.5,4.3,43.9,169.1,33,29,50
04/02/2026,Cainta,87,CHIRORAB,41.1,4.6,0.0,36.5,33,32,50
04/02/2026,Cainta,87,ERIG,10.8,3.4,0.0,7.4,46,54,50
04/02/2026,Cainta,87,HRIG,1.6,1.7,14.1,14.0,44,40,50
04/02/2026,Cainta,87,"ATS 1,500 ""IU""",19.8,1.7,0.0,18.1,26,26,50
04/02/2026,Cainta,87,"ATS 3000 ""IU""",26.6,1.7,0.0,24.9,37,40,50
04/02/2026,Cainta,87,"ATS 5,000 ""IU""",30.1,1.7,0.0,28.4,53,50,50
04/02/2026,Cainta,87,HTIG,3.4,0.9,0.0,2.5,23,32,50
04/02/2026,Cainta,87,TOXOID BETT,1747.8,9.4,0.0,1738.4,52,47,50
04/02/2026,Cainta,87,TOXOID ABHAYTOX,161.1,1.8,16.3,175.6,27,35,50
04/02/2026,Cainta,87,PPD,15.2,0.4,0.0,14.8,39,42,50
04/02/2026,Cainta,87,HEPA B,48.9,1.7,0.0,47.2,37,32,50
04/02/2026,Cainta,87,HEPA BIG,14.9,1.7,0.0,13.2,22,19,50
04/02/2026,Cainta,87,FLU,29.3,0.9,0.0,28.4,54,59,50
04/02/2026,Cainta,87,AMOXICILLIN 500MG,1254.5,28.2,0.0,1226.3,38,38,140
04/02/2026,Cainta,87,CEFALEXIN 500 MG,2871.6,16.2,0.0,2855.4,55,52,100
04/02/2026,Cainta,87,MEFENAMIC 500 MG,2617.1,28.2,0.0,2588.9,32,44,120
04/02/2026,Cainta,87,INSULIN,1256.0,31.2,0.0,1224.8,52,56,150
04/02/2026,Cainta,87,1CC/3CC,1185.5,8.8,0.0,1176.7,54,73,50
04/02/2026,Cainta,87,5CC/10CC,1476.8,9.2,0.0,1467.6,41,37,50
04/02/2026,Cainta,87,CETIRIZINE,2890.5,19.4,0.0,2871.1,29,26,100
04/02/2026,Cainta,87,G23,739.2,4.3,0.0,734.9,46,53,50
04/02/2026,Cainta,87,G27,907.6,4.2,137.5,1040.9,41,39,50
04/02/2026,Cainta,87,GAUZE PAD,202.7,8.7,11.7,205.7,55,50,50
04/02/2026,Cainta,87,COTTON BALLS,2530.5,51.7,0.0,2478.8,37,32,240
04/02/2026,Cainta,87,BETADINE,1.2,0.4,0.0,0.8,31,26,50
04/02/2026,Cainta,87,ALCOHOL,7.3,0.4,0.0,6.9,27,34,50
04/02/2026,Cainta,87,FACEMASK,531.3,16.1,81.5,596.7,46,45,100
04/02/2026,Cainta,87,GLOVES,1039.6,17.3,0.0,1022.3,56,78,100
04/02/2026,Cainta,87,MICROPRE,136.0,4.3,0.0,131.7,23,21,50
04/02/2026,Cainta,87,STERILE WATER,70.9,2.7,0.0,68.2,48,49,50
04/02/2026,Cainta,87,REF THERMOMETER,3.9,0.9,0.0,3.0,54,55,50
04/02/2026,Cainta,87,ACRYLIC CONTAINERS,54.9,1.7,0.0,53.2,24,26,50
04/02/2026,Cainta,87,COOLER,6.0,0.4,0.0,5.6,26,34,50
04/02/2026,Cainta,87,KIDNEY BASIN,0.1,1.8,14.7,13.0,46,60,50
04/02/2026,Cainta,87,WEIGHING SCALE,13.9,0.4,0.0,13.5,44,35,50
04/02/2026,Cainta,87,FORCEPS,5.6,1.7,0.0,3.9,24,25,50
04/02/2026,Cainta,87,BETADINE CONTAINER,12.9,0.9,0.0,12.0,51,66,50
04/02/2026,Cainta,87,ALCOHOL PUMP CONTAINER,4.6,0.9,0.0,3.7,40,32,50
05/02/2026,Cainta,75,SPEEDA,1213.6,11.2,0.0,1202.4,46,52,70
05/02/2026,Cainta,75,ABHAYRAB,175.6,3.8,0.0,171.8,45,43,50
05/02/2026,Cainta,75,VAXIRAB,169.1,3.5,0.0,165.6,43,45,50
05/02/2026,Cainta,75,CHIRORAB,36.5,3.8,13.9,46.6,34,36,50
05/02/2026,Cainta,75,ERIG,7.4,3.0,0.0,4.4,26,27,50
05/02/2026,Cainta,75,HRIG,14.0,1.5,0.0,12.5,34,45,50
05/02/2026,Cainta,75,"ATS 1,500 ""IU""",18.1,1.5,0.0,16.6,22,25,50
05/02/2026,Cainta,75,"ATS 3000 ""IU""",24.9,1.5,0.0,23.4,39,52,50
05/02/2026,Cainta,75,"ATS 5,000 ""IU""",28.4,1.5,0.0,26.9,23,28,50
05/02/2026,Cainta,75,HTIG,2.5,0.8,0.0,1.7,34,34,50
05/02/2026,Cainta,75,TOXOID BETT,1738.4,7.2,0.0,1731.2,20,22,50
05/02/2026,Cainta,75,TOXOID ABHAYTOX,175.6,1.5,0.0,174.1,28,29,50
05/02/2026,Cainta,75,PPD,14.8,0.4,0.0,14.4,26,34,50
05/02/2026,Cainta,75,HEPA B,47.2,1.5,0.0,45.7,37,34,50
05/02/2026,Cainta,75,HEPA BIG,13.2,1.5,0.0,11.7,42,57,50
05/02/2026,Cainta,75,FLU,28.4,0.7,0.0,27.7,20,23,50
05/02/2026,Cainta,75,AMOXICILLIN 500MG,1226.3,20.8,0.0,1205.5,44,51,140
05/02/2026,Cainta,75,CEFALEXIN 500 MG,2855.4,14.1,0.0,2841.3,45,50,100
05/02/2026,Cainta,75,MEFENAMIC 500 MG,2588.9,18.6,0.0,2570.3,29,33,120
05/02/2026,Cainta,75,INSULIN,1224.8,24.0,0.0,1200.8,39,47,150
05/02/2026,Cainta,75,1CC/3CC,1176.7,7.7,0.0,1169.0,31,37,50
05/02/2026,Cainta,75,5CC/10CC,1467.6,6.9,86.9,1547.6,23,21,50
05/02/2026,Cainta,75,CETIRIZINE,2871.1,16.7,0.0,2854.4,35,40,100
